id_parc;nom_usuel;code_insee;nom_commune;code_dept;code_reg;date_delivrance_recipisse_prefecture;date_depot_demande_autorisation;date_delivrance_avis_autorite_environnementale;date_delivrance_rejet;date_delivrance_autorisation;date_delivrance_refus;date_debut_construction;date_mise_en_service;date_debut_demantelement;date_cessation_activite;etat_parc;statut_admin;statut_parc;date_arrete_prefectoral_complementaire;contentieux;repowering;repowering_substantiel;repowering_notable;type;date_depot_demande_autorisation_repowering;date_repowering;date_delivrance_avis_autorite_environnementale_repowering;date_delivrance_autorisation_repowering;nom_exploitant;siret;date_maj
0005108062;Ferme Eolienne I;02408;LAON;02;32;;2006-06-08;2007-03-30;;2008-03-28;;2015-09-14;2016-07-09;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-08-23
0005108062;Ferme Eolienne I;02460;MARCY-SOUS-MARLE;02;32;;2006-06-08;2007-03-30;;2008-03-28;;2015-09-14;2016-07-09;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-08-23
0005108062;Ferme Eolienne I;02468;MARLE;02;32;;2006-06-08;2007-03-30;;2008-03-28;;2015-09-14;2016-07-09;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-08-23
0005108063;SAS Parc éolien de Champagne Picarde;02133;BUCY-LES-PIERREPONT;02;32;;2013-11-26;;;;;2016-11-14;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-26
0005108063;SAS Parc éolien de Champagne Picarde;02189;CHIVRES-EN-LAONNOIS;02;32;;2013-11-26;;;;;2016-11-14;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-26
0005108063;SAS Parc éolien de Champagne Picarde;02448;MACHECOURT;02;32;;2013-11-26;;;;;2016-11-14;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-26
0005108072;AUTREMENCOURT;02039;AUTREMENCOURT;02;32;;2013-12-23;2014-07-08;;2015-12-28;;2017-05-03;2018-12-12;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;EWZ PARC EOLIEN AUTREMENCOURT;49536380600045;2022-10-22
0005108072;AUTREMENCOURT;02248;CUIRIEUX;02;32;;2013-12-23;2014-07-08;;2015-12-28;;2017-05-03;2018-12-12;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;EWZ PARC EOLIEN AUTREMENCOURT;49536380600045;2022-10-22
0005108075;PARC EOLIEN D'OURSEL MAISON;60485;OURSEL MAISON;60;32;;2013-11-14;2014-07-09;;2015-05-22;;2017-02-13;2018-11-28;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;FERME EOLIENNE D'OURSEL MAISON;79510651700019;2022-07-20
0005108106;PARC EOLIEN DE GREZ LE HAMEL;60289;GREZ;60;32;;2013-12-19;2015-12-23;;2019-08-01;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-26
0005108106;PARC EOLIEN DE GREZ LE HAMEL;60297;LE HAMEL;60;32;;2013-12-19;2015-12-23;;2019-08-01;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-26
0005108120;WKN FRANCE;02246;CUGNY;02;32;;2014-03-12;2014-10-14;;2015-12-28;;2016-10-01;2017-11-10;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0005108120;WKN FRANCE;02570;OLLEZY;02;32;;2014-03-12;2014-10-14;;2015-12-28;;2016-10-01;2017-11-10;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0005108120;WKN FRANCE;02726;SOMMETTE EAUCOURT;02;32;;2014-03-12;2014-10-14;;2015-12-28;;2016-10-01;2017-11-10;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0005108142;SAS Centrale éolienne du Mazurier (CEMAZ);02169;CHATILLON LES SONS;02;32;;2018-05-25;;;;;2019-01-07;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-21
0005108155;Mézières;02483;MEZIERES-SUR-OISE;02;32;;2012-10-01;;;;;2016-10-02;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-09-17
0005108155;Mézières;02721;SISSY;02;32;;2012-10-01;;;;;2016-10-02;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-09-17
0005108197;PARC EOLIEN FE 10 NESLOISES IDEX GROUPE;80272;EPENANCOURT;80;32;;2014-05-27;2015-02-27;;2016-08-18;;2020-03-03;2021-01-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-26
0005108197;PARC EOLIEN FE 10 NESLOISES IDEX GROUPE;80568;MORCHAIN;80;32;;2014-05-27;2015-02-27;;2016-08-18;;2020-03-03;2021-01-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-26
0005108197;PARC EOLIEN FE 10 NESLOISES IDEX GROUPE;80616;PARGNY;80;32;;2014-05-27;2015-02-27;;2016-08-18;;2020-03-03;2021-01-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-26
0005108201;PARC EOLIEN PROUVILLE III;80642;PROUVILLE;80;32;;2014-05-15;2016-07-29;;2017-06-30;;;2022-01-16;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;EDPR FRANCE HOLDING;;2022-09-29
0005108211;SAS Ferme éolienne de Noyales;02376;HAUTEVILLE;02;32;;2009-08-10;;;;;;2009-08-01;;;;Autorisation;En instruction;;;;;;;;;;;VECTOR RENEWABLES;49141702800025;2022-10-18
0005108211;SAS Ferme éolienne de Noyales;02563;NOYALES;02;32;;2009-08-10;;;;;;2009-08-01;;;;Autorisation;En instruction;;;;;;;;;;;VECTOR RENEWABLES;49141702800025;2022-10-18
0005108212;PARC EOLIEN ENERGIE LA BOULE BLEUE WPD;80487;LONGAVESNES;80;32;;2014-07-03;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-18
0005108212;PARC EOLIEN ENERGIE LA BOULE BLEUE WPD;80516;MARQUAIX;80;32;;2014-07-03;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-18
0005108212;PARC EOLIEN ENERGIE LA BOULE BLEUE WPD;80762;TINCOURT-BOUCLY;80;32;;2014-07-03;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-18
0005108230;SARL Parc éolien de la Mutte;02403;LANDIFAY ET BERTAIGNEMONT;02;32;;2014-07-23;2015-03-12;;2017-11-27;;2018-02-26;2018-12-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-21
0005108243;FERME EOLIENNE DES BUISSONS;02057;BEAUREVOIR;02;32;;2014-08-18;2015-04-02;;2017-04-25;;2017-10-05;2018-09-30;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-19
0005108303;FERME EOLIENNE DU BOIS DE LA HAYETTE;80037;AUBVILLERS;80;32;;2014-11-13;2015-05-21;;2016-04-08;;2022-10-24;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Ferme Eolienne Du Bois De La Hayette;51875273800014;2022-11-01
0005108303;FERME EOLIENNE DU BOIS DE LA HAYETTE;80132;BRACHES;80;32;;2014-11-13;2015-05-21;;2016-04-08;;2022-10-24;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Ferme Eolienne Du Bois De La Hayette;51875273800014;2022-11-01
0005108303;FERME EOLIENNE DU BOIS DE LA HAYETTE;80504;MALPART;80;32;;2014-11-13;2015-05-21;;2016-04-08;;2022-10-24;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Ferme Eolienne Du Bois De La Hayette;51875273800014;2022-11-01
0005108303;FERME EOLIENNE DU BOIS DE LA HAYETTE;80625;TROIS-RIVIERES;80;32;;2014-11-13;2015-05-21;;2016-04-08;;2022-10-24;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Ferme Eolienne Du Bois De La Hayette;51875273800014;2022-11-01
0005108310;PARC EOLIEN LES HAUTS BOULEAUX;60634;THIEUX;60;32;;2014-10-31;2015-07-10;;2016-03-01;;2021-02-23;2022-04-30;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;PARC EOLIEN DES HAUTS-BOULEAUX S.A.S;80198831200014;2022-06-28
0005108332;Energie 03 SAS;02068;BERLANCOURT;02;32;;2014-12-31;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-18
0005108332;Energie 03 SAS;02169;CHATILLON LES SONS;02;32;;2014-12-31;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-18
0005108332;Energie 03 SAS;02468;MARLE;02;32;;2014-12-31;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-18
0005108335;HAUT DE CORREAU;02552;NEUVILLETTE;02;32;;2014-12-12;2015-08-05;;2016-04-20;;2018-10-29;2019-11-29;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0005108336;LA PATURE;02552;NEUVILLETTE;02;32;;2014-12-12;2015-08-05;;2016-04-20;;2018-10-29;2019-12-19;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0005108338;CHAMPS A GELAINE;02503;MONT-D'ORIGNY;02;32;;2014-12-30;2015-08-05;;2016-04-20;;2018-10-29;2020-02-05;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0005108359;PARC EOLIEN FERME EOLIENNE DU BI-HERBIN;60692;VILLERS VICOMTE;60;32;;2015-04-24;;;2015-12-04;;2017-02-13;2018-12-20;;;;Autorisation;En instruction;;;;;;;;;;;FERME EOLIENNE DE BI-HERBIN;;2022-07-20
0005108405;PARC EOLIEN DU MOULIN BLANC;80058;BAYONVILLERS;80;32;;2015-07-23;;;2021-08-24;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-24
0005108405;PARC EOLIEN DU MOULIN BLANC;80463;LAMOTTE-WARFUSEE;80;32;;2015-07-23;;;2021-08-24;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-24
0005108405;PARC EOLIEN DU MOULIN BLANC;80507;MARCELCAVE;80;32;;2015-07-23;;;2021-08-24;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-24
0005108405;PARC EOLIEN DU MOULIN BLANC;80824;WIENCOURT-L'EQUIPEE;80;32;;2015-07-23;;;2021-08-24;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-24
0005108454;ABLAINCOURT ENERGIES;80002;ABLAINCOURT PRESSOIR;80;32;;2015-06-16;2016-02-12;;2017-05-05;;2018-09-24;2020-01-30;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-10
0005108454;ABLAINCOURT ENERGIES;80621;HYPERCOURT;80;32;;2015-06-16;2016-02-12;;2017-05-05;;2018-09-24;2020-01-30;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-10
0005108454;ABLAINCOURT ENERGIES;80474;LICOURT;80;32;;2015-06-16;2016-02-12;;2017-05-05;;2018-09-24;2020-01-30;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-10
0005108454;ABLAINCOURT ENERGIES;80509;MARCHELEPOT-MISERY;80;32;;2015-06-16;2016-02-12;;2017-05-05;;2018-09-24;2020-01-30;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-10
0005108489;SAS LHI GII2 WP LA DIAN 2495;02500;MONTBREHAIN;02;32;;2015-07-17;2016-10-13;;2016-12-21;;2019-09-18;2020-09-22;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-25
0005212748;Parc Eolien La Plaine de Péricaud ;24097;CHAMPAGNE-ET-FONTAINE;24;75;;2014-03-18;2014-08-26;;2019-10-25;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;CEPE La Plaine de Péricaud;;2022-10-28
0005212748;Parc Eolien La Plaine de Péricaud ;24353;LA ROCHEBEAUCOURT-ET-ARGENTINE;24;75;;2014-03-18;2014-08-26;;2019-10-25;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;CEPE La Plaine de Péricaud;;2022-10-28
0005213181;ABO WIND -FERME EOLIENNE DES GRANDS CLOS;24316;PARCOUL-CHENAUD;24;75;;2015-03-05;2016-06-21;;2021-04-20;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-04
0005213181;ABO WIND -FERME EOLIENNE DES GRANDS CLOS;24376;SAINT AULAYE-PUYMANGOU;24;75;;2015-03-05;2016-06-21;;2021-04-20;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-11-04
0005306742;CENTRALE EOLIENNE LES HAUTS VAUDOIS;61194;MONTS-SUR-ORNE;61;28;;2012-02-03;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Centrale Eolienne Les Hauts Vaudois;434955340;2022-10-22
0005306819;PARC EOLIEN DE GARCELLES SECQUEVILLE;14554;LE CASTELET;14;28;;2005-08-18;2005-11-23;;2006-09-19;;2007-12-04;2009-01-18;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Parc Eolien De Garcelles Secqueville;48362893900033;2022-10-26
0005306822;PARC EOLIEN DE VAUDRIMESNIL;50190;FONTENAY-SUR-MER;50;28;;2012-05-09;2017-09-08;;2018-04-25;;;2021-07-14;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;EDPR FRANCE HOLDING;484232269;2022-09-29
0005306822;PARC EOLIEN DE VAUDRIMESNIL;50328;MILLIERES;50;28;;2012-05-09;2017-09-08;;2018-04-25;;;2021-07-14;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;EDPR FRANCE HOLDING;484232269;2022-09-29
0005306822;PARC EOLIEN DE VAUDRIMESNIL;50364;MUNEVILLE-LE-BINGARD;50;28;;2012-05-09;2017-09-08;;2018-04-25;;;2021-07-14;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;EDPR FRANCE HOLDING;484232269;2022-09-29
0005306822;PARC EOLIEN DE VAUDRIMESNIL;50550;SAINT-SAUVEUR-VILLAGES;50;28;;2012-05-09;2017-09-08;;2018-04-25;;;2021-07-14;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;EDPR FRANCE HOLDING;484232269;2022-09-29
0005306823;VENTS D'OC CENTRALE RENOUVELABLE 16;50200;GER;50;28;;2012-07-12;;;2016-05-13;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-21
0005306823;VENTS D'OC CENTRALE RENOUVELABLE 16;50474;ST GEORGES DE ROUELLEY;50;28;;2012-07-12;;;2016-05-13;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-21
0005306824;EOLIENNES GALERNE;14005;VALAMBRAY;14;28;;2003-12-16;;;2004-12-23;;;;;;;Autorisation;En instruction;;;;;;;;;;;EOLIENNES GALERNE;42876916000055;2022-10-13
0005306828;EOLIENNES GALERNE;14173;CONDE-SUR-IFS;14;28;;2003-12-16;;;2006-10-16;;;;;;;Autorisation;En instruction;;;;;;;;;;;EOLIENNES GALERNE;42876516000055;2022-10-13
0005306828;EOLIENNES GALERNE;14431;MEZIDON VALLEE D'AUGE;14;28;;2003-12-16;;;2006-10-16;;;;;;;Autorisation;En instruction;;;;;;;;;;;EOLIENNES GALERNE;42876516000055;2022-10-13
0005306828;EOLIENNES GALERNE;14005;VALAMBRAY;14;28;;2003-12-16;;;2006-10-16;;;;;;;Autorisation;En instruction;;;;;;;;;;;EOLIENNES GALERNE;42876516000055;2022-10-13
0005306832;PLEIN VENT FREYSSENET;14061;SOULEUVRE EN BOCAGE;14;28;;;;;;;2005-10-19;;;;;Autorisation;;2022-04-07;;true;;true;N;;2022-10-21;;;EDF Renouvelables France;47914536900043;2022-10-22
0005306833;CESAL_CENTRALE EOLIENNE DE SALLEN;14664;SALLEN;14;28;;2005-06-23;;;;;2007-12-05;;;;;Autorisation;En instruction;;;;;;;;;;;EDF Renouvelables France;48306357400014;2022-10-18
0005306834;ENERGIES DU PAYS DE FALAISE;14677;SOULANGY;14;28;;2008-12-29;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Energies Du Pays De Falaise;45055382100064;2022-10-20
0005306835;EOLIENNES DE CAMBERNON;50092;CAMBERNON;50;28;;2005-07-22;;;2006-06-10;;2008-01-11;2009-10-19;;;;Autorisation;En instruction;;;;;;;;;;;Eoliennes De Cambernon;48962740600049;2022-07-26
0005306836;PLEIN VENT AUMELAS CLITOURPS;50135;CLITOURPS;50;28;;2004-04-29;;;;;2004-10-29;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-21
0005306837;VENT DE GAVRAY;50197;GAVRAY-SUR-SIENNE;50;28;;2002-01-01;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Vent De Gavray;48056990400059;2022-10-21
0005306839;VENT DE GAVRAY;50219;GRATOT;50;28;;2010-08-15;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Vent De Gavray;48056990400059;2022-10-21
0005306840;FERME EOLIENNE DE MEAUTIS AUVERS;50023;AUVERS;50;28;;2004-07-27;;;2005-05-06;;;;;;;Autorisation;En instruction;;;;;;;;;;;Ferme Eolienne De Meautis Auvers;48098799900053;2022-09-02
0005306840;FERME EOLIENNE DE MEAUTIS AUVERS;50298;MEAUTIS;50;28;;2004-07-27;;;2005-05-06;;;;;;;Autorisation;En instruction;;;;;;;;;;;Ferme Eolienne De Meautis Auvers;48098799900053;2022-09-02
0005306844;VENT DE GAVRAY;50197;GAVRAY-SUR-SIENNE;50;28;;2010-08-15;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Vent De Gavray;48056990400059;2022-10-21
0005306848;PARC EOLIEN DE LA VENERIE OUEST;50363;MOYON VILLAGES;50;28;;2009-06-16;;;;;2011-05-02;2014-04-01;;;;Autorisation;En instruction;;;;;;;;;;;Zéphyr Energies renouvelables;44276075700017;2022-08-17
0005306849;PARC EOLIEN DE LA VENERIE EST;50363;MOYON VILLAGES;50;28;;;;;;;2011-05-02;2014-04-01;;;;Autorisation;En instruction;;;;;;;;;;;Zéphyr Energies renouvelables;44276075700017;2022-05-31
0005306850;PARC EOLIEN DE LA HAUTE CHEVRE;50444;SAINT-AMAND-VILLAGES;50;28;;2008-07-11;;;;;2010-04-19;2011-03-01;;;;Autorisation;En instruction;;;;;;;;;;;Zéphyr Energies renouvelables;49852952800016;2022-08-17
0005306896;FAMILLY;14366;LISIEUX;14;28;;2005-06-23;2006-01-10;;2006-07-31;;2010-01-28;2010-08-06;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Sociéte Du Parc Eolien De Familly;51740258200038;2022-10-25
0005306896;FAMILLY;14371;LIVAROT PAYS D AUGE;14;28;;2005-06-23;2006-01-10;;2006-07-31;;2010-01-28;2010-08-06;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Sociéte Du Parc Eolien De Familly;51740258200038;2022-10-25
0005306897;Parc Eolien de Conteville SNC;14005;VALAMBRAY;14;28;;2005-08-17;2005-11-23;;2006-09-19;;2007-12-06;2008-12-16;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Parc Eolien de Conteville SNC;48855660600074;2022-10-21
0005403151;FERME EOLIENNE D'YROUERRE;89486;YROUERRE;89;27;;2012-01-16;2012-07-27;;2013-05-27;;2019-10-21;2021-05-27;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-29
0005403153;FERME EOLIENNE DE MARCILLY-OGNY;21382;MARCILLY-OGNY;21;27;;2010-12-27;2021-10-18;;2022-04-29;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-20
0005403173;ENGIE Green Bretelle;21253;ETALANTE;21;27;;2006-09-06;;;;;;2012-09-01;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-23
0005403191;CENTRALE EOLIENNE DE L'AUXOIS SUD;21020;ARCONCEY;21;27;;2008-06-08;2008-08-08;;2008-10-08;;2009-01-01;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-09-02
0005403191;CENTRALE EOLIENNE DE L'AUXOIS SUD;21068;BEUREY BAUGUAY;21;27;;2008-06-08;2008-08-08;;2008-10-08;;2009-01-01;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-09-02
0005403193;SAS Parc éolien des Sources du Mistral;21163;CHAZEUIL;21;27;;2012-05-25;;;2013-06-07;;2017-10-30;2019-06-18;;;;Autorisation;En instruction;;;;;;;;;;;SAS Parc éolien des Sources du Mistral;;2022-10-21
0005403193;SAS Parc éolien des Sources du Mistral;21536;SACQUENAY;21;27;;2012-05-25;;;2013-06-07;;2017-10-30;2019-06-18;;;;Autorisation;En instruction;;;;;;;;;;;SAS Parc éolien des Sources du Mistral;;2022-10-21
0005403194;CENTRALE EOLIENNE DE LA MONTAGNE;21310;GROSBOIS EN MONTAGNE;21;27;;2009-01-14;2013-06-10;;2013-07-26;;2013-10-08;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;NEOEN;;2022-09-21
0005403194;CENTRALE EOLIENNE DE LA MONTAGNE;21539;SAINT-ANTHOT;21;27;;2009-01-14;2013-06-10;;2013-07-26;;2013-10-08;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;NEOEN;;2022-09-21
0005403194;CENTRALE EOLIENNE DE LA MONTAGNE;21679;VIEILMOULIN;21;27;;2009-01-14;2013-06-10;;2013-07-26;;2013-10-08;;;;En construction;Autorisation;Autorisé;;;;;;;;;;;NEOEN;;2022-09-21
0005403209;Parc éolien de Terre-Plaine;89134;CUSSY LES FORGES;89;27;;2020-02-19;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Enertrag Bourgogne I;49812489000035;2022-09-29
0005403215;SEPE DE CHARSONVILLE;58036;BOUHY;58;27;;2011-05-26;;;;;2016-07-04;;;;;Autorisation;En instruction;;;;;;;;;;;Alterric ;44189007600041;2022-10-15
0005403215;SEPE DE CHARSONVILLE;58094;DAMPIERRE-SOUS-BOUHY;58;27;;2011-05-26;;;;;2016-07-04;;;;;Autorisation;En instruction;;;;;;;;;;;Alterric ;44189007600041;2022-10-15
0005403221;PARC EOLIEN DE CLAMECY;58079;CLAMECY;58;27;;2009-12-10;2010-02-08;;2010-11-19;;2013-05-13;2014-01-03;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Ferme Eolienne de Clamecy;51306037600029;2022-11-10
0005403221;PARC EOLIEN DE CLAMECY;58198;OISY;58;27;;2009-12-10;2010-02-08;;2010-11-19;;2013-05-13;2014-01-03;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Ferme Eolienne de Clamecy;51306037600029;2022-11-10
0005403240;Parc Eolien de Massingy;21395;MASSINGY LES VITTEAUX;21;27;;2009-08-07;2012-01-01;;2012-07-20;;;2012-01-31;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;EDPR FRANCE HOLDING;;2022-10-22
0005403241;Parc Eolien de Marcellois;21377;MARCELLOIS;21;27;;2009-08-07;2012-01-01;;2012-07-20;;;2012-01-31;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;EDPR FRANCE HOLDING;;2022-10-22
0005403242;SAS EOLIENNE DE L'ORMEAU;21518;QUINCY-LE-VICOMTE;21;27;;2010-05-17;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-18
0005403243;SAS ENERGIE QUINCY;21518;QUINCY-LE-VICOMTE;21;27;;2010-05-14;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-18
0005403272;SEPE LUDMILA;58213;POUGNY;58;27;;2013-01-30;2013-06-21;;2013-09-23;;2016-11-14;2019-04-01;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-08-24
0005403285;PARC EOLIEN DE DYE;89149;DYE;89;27;;2016-07-01;;;;;;;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0005403286;PARC EOLIEN DES BEAUX MONTS;89075;CHAMPLAY;89;27;;2014-09-26;;;;;;;2022-01-13;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0005403286;PARC EOLIEN DES BEAUX MONTS;89196;VALRAVILLON;89;27;;2014-09-26;;;;;;;2022-01-13;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0005403287;S.A.S. FERME EOLIENNE DE LICHERES;89224;LICHERES PRES AIGREMONT;89;27;;2008-12-19;;;2012-05-04;;2017-01-02;2017-10-30;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-29
0005425622;Parc Eolien LE MIREBELLOIS;21053;BEAUMONT-SUR-VINGEANNE;21;27;;2013-06-03;2019-09-29;;2019-12-19;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;CEPE MIREBELLOIS;;2022-10-28
0005425622;Parc Eolien LE MIREBELLOIS;21071;BEZE;21;27;;2013-06-03;2019-09-29;;2019-12-19;;;;;;En attente de construction;Autorisation;Autorisé;;;;;;;;;;;CEPE MIREBELLOIS;;2022-10-28
0005425788;EOLE COURGIS;89123;COURGIS;89;27;;2010-05-25;2011-03-27;;2011-03-28;;2012-10-15;2014-06-13;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;Exploitant anonymisé;;2022-10-22
0005425791;Auxerrois (Chitry Quenne) ;89108;CHITRY;89;27;;2012-12-06;;;;;2015-09-01;2015-09-10;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-17
0005425791;Auxerrois (Chitry Quenne) ;89319;QUENNE;89;27;;2012-12-06;;;;;2015-09-01;2015-09-10;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-11-17
0005425793;SAINTE COLOMBE;89339;STE COLOMBE;89;27;;2015-06-24;;;;;;2018-08-20;;;;Autorisation;En instruction;;;;;;;;;;;Engie Green Sainte Colombe;79867352100018;2022-11-18
0005425795;EOLES YONNE SAS;89194;GRIMAULT;89;27;;2008-06-16;2012-07-12;;2013-03-18;;2014-03-10;2016-10-27;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;EOLES YONNE SAS;;2022-10-18
0005425795;EOLES YONNE SAS;89208;JOUX LA VILLE;89;27;;2008-06-16;2012-07-12;;2013-03-18;;2014-03-10;2016-10-27;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;EOLES YONNE SAS;;2022-10-18
0005425795;EOLES YONNE SAS;89246;MASSANGIS;89;27;;2008-06-16;2012-07-12;;2013-03-18;;2014-03-10;2016-10-27;;;En exploitation;Autorisation;Autorisé;;;;;;;;;;;EOLES YONNE SAS;;2022-10-18
0005425800;PAYS D'OTHE;89120;COULOURS;89;27;;2007-09-27;;;2012-09-19;;2013-10-28;2014-11-06;;;;Autorisation;En instruction;;;;;;;;;;;Exploitant anonymisé;;2022-10-26
